decision,review_notes,id,split,source_line,task_category,flags,instruction,output
,,train-05101-d6b0aa3f1481,train,5101,knowledge_qa,serious_condition,我听说肺癌会有咳血的症状？那么肺癌的其他症状是什么样的呢?,肺癌通常会有多种症状出现，并不局限为咳血。常见症状包括持续性的咳嗽（尤其是干咳或痰中带血）、呼吸困难、胸痛、声音嘶哑等，其中咯血属于肺癌的中晚期表现之一，常提示病灶靠近气管或支气管壁的情况。其他早期可能出现的症状有反复发热和疲劳感等，并不一定有明显的咳血表现。如怀疑自身身体出现这些症状时，请及时就医并寻求专业医生的确诊与治疗建议。
,,train-05103-fcb41c5e5cbc,train,5103,knowledge_qa,latin_text_fragment|unverified_research_claim,丹参的主要药理作用有哪些？,'丹参（Salvia miltiorrhiza）是一味传统中药材，在中医中主要用于活血化瘀、调经止痛以及促进心脑血管健康。其主要药理作用包括抗氧化、抗炎、改善微循环、保护心脏和神经系统的功能等，常用于治疗冠状动脉疾病、闭塞性脑血管病及其他血流受限的病症。'
,,train-05106-769031fa7264,train,5106,rewriting_editing,short_output,请编辑以下句子，使其更符合中医术语和表达习惯：'遗精是男性的一种常见问题，通常是由于心理压力或身体疾病引起的。',遗精乃男科常见之疾，多由心火亢盛、肾气不固或外感邪气所致。
,,train-05116-32da64d50631,train,5116,knowledge_qa,heading_only_output|heading_only_task_mismatch|serious_condition|serious_condition_without_safety_language|short_output|unverified_research_claim,探讨中医对前列腺癌的影响与治疗策略,基于中西医结合视角下的前列腺癌诊疗方案研究
,,train-05118-a1739cc0f23d,train,5118,knowledge_qa,document_style_output|document_style_task_mismatch|malformed_instruction|short_output|unverified_research_claim,研究表明，长期的压力和缺乏锻炼可能导致免疫系统下降，并进一步影响人的工作和生活质量。因此，在本研究中，我们将探索中药对人体免疫系统的影响和其对缓解慢性疲劳综合征的潜在益处。,本研究揭示了中药在提升免疫力及改善慢性疲劳患者体征上的可能效果。
,,train-05121-8dc8ed3d1bdb,train,5121,knowledge_qa,potentially_toxic_herb|toxic_herb_without_safety_language,白附子和附子有什么区别？,白附子与附子虽然名称相似，但它们属于不同的药材。白附子为天南星科植物白附子的干燥块茎，具有燥湿化痰、祛风止痉、解毒散结的功效；而附子则为毛茛科植物乌头的子根，有温中散寒、回阳救逆、止痛的功效。在使用时应注意区分，以免混淆。
,,train-05142-48aa2dc864cb,train,5142,extraction_classification,very_short_output,请将以下症状归类到相应的中医证候：腰膝酸软，畏寒怕冷，夜尿频多，舌淡苔白，脉沉细。,这些症状可以归类为肾阳虚证。
,,train-05157-d53f0a991d53,train,5157,extraction_classification,potentially_toxic_herb|toxic_herb_without_safety_language,请将以下中药按照药性分类：人参、干姜、麦冬、石膏、附子。,人参属于补益药，性味甘温；干姜属于温里药，性味辛热；麦冬属于滋阴药，性味甘寒；石膏属于清热药，性味甘辛寒；附子属于温里药，性味辛热。
,,train-05190-dcbc9c6a9bfc,train,5190,extraction_classification,short_output,将以下中医证候按照病位分类：肝火犯头证、瘀热水结证、热扰心神证。,肝火犯头证属于头部病位，瘀热水结证属于腹部病位，热扰心神证属于心脏病位。
,,train-05191-9220921e3c86,train,5191,knowledge_qa,medical_advice|medical_advice_without_safety_language,请推荐一种治疗'邪入血分证'的中药方剂。,治疗'邪入血分证'，可以考虑使用'血府逐瘀汤'。血府逐瘀汤具有活血化瘀，清热解毒的功效，适用于治疗因邪气侵入血分而引起的各种症状。
,,train-05222-8a4ef5827399,train,5222,knowledge_qa,heading_only_output|heading_only_task_mismatch|short_output|unverified_research_claim,研究针灸在抑郁症治疗中的应用效果,针灸辅助疗法对抑郁症患者心理健康的临床评估与改善研究
,,train-05225-37fcf0a197f7,train,5225,title_generation,heading_only_output|latin_text_fragment|short_output,请根据以下内容生成一个中医文献标题：'山茱萸、橘红、气虚肝热证、Hemorrhage Postpartum、水火烫伤'。,山茱萸与橘红在治疗气虚肝热证、产后出血及水火烫伤中的应用研究
,,train-05246-0e095cae123d,train,5246,knowledge_qa,dosage_question|medical_advice,大黄在中医里可用于哪些病症？其使用剂量和注意事项有哪些？,大黄适用于消积导滞、清热泻火，主要用于大便燥结、湿热黄疸、瘀血内停等病症。通常成人每次服用的剂量范围约为5-10g，在临床上须依据具体病情调整，谨慎使用，以防其强烈的泻下作用可能导致失水和电解质紊乱。同时应注意，孕妇、哺乳期妇女及有消化道疾病者应避免使用或在医生指导下使用。
,,train-05255-1615f5cf109c,train,5255,knowledge_qa,heading_only_output|heading_only_task_mismatch|short_output|unverified_research_claim,基于大数据分析的中医药治疗失眠的疗效与安全性研究,大数据背景下中医药治疗失眠的疗效评估与安全性分析
,,train-05273-6791ac74035d,train,5273,knowledge_qa,heading_only_output|heading_only_task_mismatch|short_output|unverified_research_claim,视神经胶质瘤的中医疗法研究进展,基于传统中医药视角下的视神经胶质瘤：治疗策略与现代科学研究
,,train-05281-ff09b74f18f2,train,5281,extraction_classification,short_output,根据中医理论，请抽取与'心火亢盛'相关的症状。,心火亢盛常见的症状包括失眠、多梦、心悸、烦躁、口舌生疮、小便短赤等。
,,train-05291-9bcc70ec1abb,train,5291,extraction_classification,,请将以下中药按照功效分类：当归、黄芪、川芎、甘草。,当归具有补血调经、活血止痛的功效；黄芪具有补气固表、利水消肿的功效；川芎具有活血行气、祛风止痛的功效；甘草具有调和药性、缓急止痛的功效。因此，当归、川芎属于活血化瘀类药物；黄芪属于补气类药物；甘草属于调和药性类药物。
,,train-05294-3f868afa58d1,train,5294,rewriting_editing,medical_advice|medical_advice_without_safety_language|short_output,请编辑以下句子，使其更符合中医术语的使用规范：'我最近身体很热，总是想喝冷饮。',我近日体内阳气偏盛，常感燥热，故而偏好饮用清凉饮料。
,,train-05302-e81b32cec7a1,train,5302,extraction_classification,potentially_toxic_herb|short_output|toxic_herb_without_safety_language,请将以下中药按药性分类：朱砂、人中白、高良姜。,朱砂属于寒性药物，人中白属于平性药物，高良姜属于温性药物。
,,train-05303-3310afdd9f46,train,5303,knowledge_qa,medical_advice|medical_advice_without_safety_language|personal_medical_advice|personal_medical_advice_without_safety_language|serious_condition|serious_condition_without_safety_language,患有中风瘫痪的病人，右侧身体无法动弹，言语不清，舌质紫暗，苔白厚腻，脉弦滑。请推荐一种中药方剂。,针对中风瘫痪的患者，根据症状描述，可以考虑使用活血化瘀、通络开窍的方剂。中风瘫痪在中医理论中多与气血运行不畅有关，因此推荐使用补阳还五汤，该方剂具有补气活血、通络化瘀的作用。但具体使用时应根据患者的实际情况调整，建议在专业中医师的指导下使用。
,,train-05322-9494d2df14fb,train,5322,title_generation,short_output|title_only_output,请为关于温病理论在夏季热病治疗中的应用的文献生成一个标题。,《夏季热病的中医治疗探讨——以温病理论为指导》
,,train-05346-34a27c502535,train,5346,knowledge_qa,medical_advice|medical_advice_without_safety_language|personal_medical_advice|personal_medical_advice_without_safety_language,我最近总是感到身热恶寒，有什么中药方剂可以推荐吗？,根据您描述的身热恶寒的症状，可能是外感风热的初期表现。建议使用具有清热解毒、疏风散寒作用的方剂，如银翘散。此方剂适用于发热、微恶风寒、头痛、口渴等症状，但具体使用时应根据个人体质和病情调整。
,,train-05350-963a44325023,train,5350,long_form_generation,,请撰写一篇关于中药在治疗胃阴不足证方面的作用的文献综述。,胃阴不足证是中医学中常见的病证之一，主要表现为胃部不适、口干舌燥、大便干燥等症状。中药在治疗胃阴不足证方面具有显著疗效，其中常用的中药有沙参、麦冬、石斛等。这些中药具有滋阴养胃、生津止渴的作用，能够有效缓解胃阴不足证的症状。
,,train-05367-445ac70c9651,train,5367,knowledge_qa,,中医的“阴”和“阳”与西医的不同在哪里？,在中医学理论中，“阴”和“阳”被用以描述宇宙、自然现象以及人体生命活动的本质及运动状态，属于相对概念。其中，“阴”通常代表内在、静止、寒冷、晦暗的性质，而“阳”则象征外部、变动、热能、明亮的特点。与西医专注于物质、能量、机械力等的物理特性不同，中医强调的是以整体性、动态平衡来理解生命和健康，着重于个体内环境的和谐与外界环境相适应的状态。
,,train-05376-2337d4cab33c,train,5376,title_generation,potentially_toxic_herb|title_only_output|toxic_herb_without_safety_language|very_short_output,请根据以下内容生成一个中医文献标题：白附子的临床应用。,《白附子临床应用研究进展》
,,train-05377-26f5316e4ef0,train,5377,knowledge_qa,short_output,中医认为，经久不愈的病症多与哪些因素有关？,中医认为，经久不愈的病症多与体质虚弱、外邪侵袭、情志不畅、饮食不节等因素有关。
,,train-05392-b00f9b0ef571,train,5392,title_generation,heading_only_output|unverified_research_claim|very_short_output,请为以下论文生成一个合适的标题：本研究探讨了中医治疗失眠的临床疗效。,“中医治疗失眠的临床疗效探讨”
,,train-05438-ebbe810ae590,train,5438,knowledge_qa,heading_only_output|heading_only_task_mismatch|short_output|unverified_research_claim,探讨五倍子在慢性支气管炎中的应用研究与作用机理,“五倍子在慢性支气管炎治疗中的药效机制及临床应用研究”
